{ 761622921, 513454662 }
{ 4551, 8907 }
{ 9966, 6621 }
{ 3580, 3836 }
{ 8350, 4205 }
{ 8289, 4242 }
{ 8862, 4461 }
{ 6235, 9383 }
{ 222, 237 }
{ 6215, 9355 }
{ 7685, 11530 }
{ 8073, 12102 }
{ 5022, 9069 }
{ 6496, 9872 }
{ 4415, 8767 }
{ 5954, 11137 }
{ 3459, 3651 }
