{ -1, 32 }
{ 8166, 10 }
{ 2616, 5 }
{ 8021, 9 }
{ 2859, 7 }
{ 5278, 7 }
{ 4302, 6 }
{ 4264, 4 }
{ 2901, 7 }
{ 1788, 8 }
{ 2636, 5 }
{ 7648, 7 }
{ 316, 5 }
{ 3202, 4 }
{ 9899, 8 }
{ 9072, 6 }
{ 219, 6 }
{ 3592, 4 }
{ 6110, 10 }
{ 1324, 5 }
{ 6048, 6 }
{ 7376, 6 }
{ 6051, 8 }
{ 2673, 6 }
{ 6994, 7 }
{ 7378, 7 }
{ 8466, 4 }
{ 1844, 6 }
{ 2472, 5 }
{ 5974, 8 }
{ 1902, 8 }
{ 1481, 6 }
{ 2836, 5 }
{ 6865, 7 }
{ 9345, 4 }
{ 4713, 6 }
{ 5348, 6 }
{ 1896, 6 }
{ 4040, 7 }
{ 3039, 10 }
{ 8704, 2 }
{ 3932, 8 }
{ 9047, 8 }
{ 3846, 6 }
{ 9885, 8 }
{ 3864, 6 }
{ 3738, 7 }
{ 809, 5 }
{ 8837, 5 }
{ 7506, 7 }
{ 7017, 8 }
{ 5070, 8 }
{ 4884, 5 }
{ 7391, 10 }
{ 7098, 9 }
{ 372, 5 }
{ 2701, 6 }
{ 2162, 5 }
{ 1550, 5 }
{ 1133, 6 }
{ 2415, 8 }
{ 3125, 6 }
{ 8767, 8 }
{ 6880, 6 }
{ 5158, 5 }
{ 8004, 7 }
{ 6579, 8 }
{ 8163, 10 }
{ 6583, 9 }
{ 2819, 5 }
{ 7587, 8 }
{ 977, 6 }
{ 4587, 8 }
{ 841, 5 }
{ 4444, 6 }
{ 244, 5 }
{ 8521, 5 }
{ 9446, 7 }
{ 4176, 3 }
{ 8311, 7 }
{ 9808, 5 }
{ 8554, 6 }
{ 6757, 7 }
{ 7714, 6 }
{ 4628, 4 }
{ 8654, 7 }
{ 2071, 5 }
{ 950, 7 }
{ 9005, 7 }
{ 6882, 7 }
{ 7623, 9 }
{ 3609, 6 }
{ 5605, 8 }
{ 7545, 9 }
{ 4421, 5 }
{ 4409, 6 }
{ 9326, 7 }
{ 9796, 5 }
{ 8366, 6 }
{ 4418, 4 }
{ 6528, 4 }
{ 5537, 6 }
{ 7728, 6 }
{ 2024, 7 }
{ 7800, 8 }
{ 4064, 7 }
{ 4863, 10 }
{ 6015, 11 }
{ 3376, 5 }
{ 8470, 5 }
{ 1993, 7 }
{ 6272, 3 }
{ 1829, 6 }
{ 2183, 5 }
{ 7139, 9 }
{ 9189, 8 }
{ 9563, 8 }
{ 2690, 4 }
{ 1873, 6 }
{ 3220, 5 }
{ 8043, 10 }
{ 5514, 6 }
{ 7463, 8 }
{ 4806, 6 }
{ 9443, 7 }
{ 9043, 7 }
{ 770, 3 }
{ 7264, 5 }
{ 3284, 6 }
{ 8137, 9 }
{ 4627, 5 }
{ 4994, 5 }
{ 34, 2 }
{ 207, 6 }
{ 2331, 6 }
{ 5455, 8 }
{ 7355, 9 }
{ 859, 7 }
{ 9359, 7 }
{ 2432, 3 }
{ 3581, 10 }
{ 2265, 6 }
{ 8243, 5 }
{ 5296, 5 }
{ 6240, 4 }
{ 4289, 4 }
{ 5282, 5 }
{ 8476, 5 }
{ 5543, 8 }
{ 9172, 7 }
{ 307, 5 }
{ 1935, 8 }
{ 4378, 5 }
{ 517, 3 }
{ 3140, 4 }
{ 4992, 4 }
{ 416, 3 }
{ 458, 5 }
{ 1634, 5 }
{ 6847, 10 }
{ 1413, 5 }
{ 3136, 3 }
{ 521, 3 }
{ 3443, 8 }
{ 5606, 8 }
{ 4070, 9 }
{ 9965, 9 }
{ 5905, 6 }
{ 2932, 7 }
{ 3239, 7 }
{ 693, 6 }
{ 7550, 10 }
{ 8390, 5 }
{ 6312, 5 }
{ 3264, 4 }
{ 9214, 10 }
{ 9777, 6 }
{ 6895, 10 }
{ 7613, 10 }
{ 9811, 7 }
{ 3571, 9 }
{ 1349, 5 }
{ 4083, 10 }
{ 3789, 8 }
{ 8294, 5 }
{ 4063, 11 }
{ 8794, 6 }
{ 3861, 7 }
{ 4225, 3 }
{ 5433, 7 }
{ 4630, 5 }
{ 4361, 4 }
{ 7504, 6 }
{ 1359, 7 }
{ 1605, 5 }
{ 105, 4 }
{ 8237, 5 }
{ 6410, 5 }
{ 8681, 7 }
{ 1893, 7 }
{ 139, 4 }
{ 7415, 10 }
{ 5421, 7 }
{ 4487, 6 }
{ 6440, 5 }
{ 5196, 5 }
{ 36, 2 }
{ 7338, 7 }
{ 6980, 6 }
{ 8750, 6 }
{ 9161, 7 }
{ 8678, 7 }
{ 6611, 8 }
{ 9724, 9 }
{ 4730, 7 }
{ 1859, 6 }
{ 9470, 9 }
{ 1675, 6 }
{ 4350, 8 }
{ 4045, 9 }
{ 6945, 6 }
{ 2007, 9 }
{ 114, 4 }
{ 2109, 6 }
{ 6265, 7 }
{ 1870, 7 }
{ 4904, 5 }
{ 5062, 7 }
{ 7024, 7 }
{ 1258, 6 }
{ 9018, 7 }
{ 6815, 9 }
{ 8375, 7 }
{ 6493, 8 }
{ 7456, 5 }
{ 7402, 8 }
{ 4172, 4 }
{ 5665, 5 }
{ 8687, 9 }
{ 1972, 7 }
{ 8762, 6 }
{ 7289, 8 }
{ 7377, 7 }
{ 1309, 6 }
{ 4505, 6 }
{ 4239, 6 }
{ 1527, 9 }
{ 834, 4 }
{ 6962, 7 }
{ 3255, 8 }
{ 8408, 5 }
{ 1417, 5 }
{ 274, 3 }
{ 280, 3 }
{ 31, 5 }
{ 4666, 6 }
{ 3093, 5 }
{ 1131, 6 }
{ 6076, 9 }
{ 2913, 6 }
{ 3623, 7 }
{ 3573, 9 }
{ 1449, 6 }
{ 9425, 6 }
{ 8658, 6 }
{ 7503, 9 }
{ 6269, 8 }
{ 9869, 7 }
{ 2073, 4 }
{ 5632, 3 }
{ 418, 4 }
{ 2191, 6 }
{ 3507, 8 }
{ 3636, 6 }
{ 7780, 7 }
{ 7732, 7 }
{ 7658, 9 }
{ 5979, 9 }
{ 2549, 8 }
{ 5825, 6 }
{ 9703, 9 }
{ 3052, 8 }
{ 652, 4 }
{ 3241, 6 }
{ 5678, 7 }
{ 8781, 6 }
{ 8650, 6 }
{ 9183, 10 }
{ 9792, 4 }
{ 5002, 6 }
{ 7235, 6 }
{ 5147, 6 }
{ 5635, 5 }
{ 403, 5 }
{ 7464, 6 }
{ 539, 5 }
{ 8428, 6 }
{ 2796, 7 }
{ 5167, 7 }
{ 3199, 9 }
{ 9519, 8 }
{ 6235, 7 }
{ 3454, 9 }
{ 335, 6 }
{ 6337, 5 }
{ 5319, 7 }
{ 7028, 8 }
{ 7687, 7 }
{ 8484, 4 }
{ 312, 4 }
{ 9251, 5 }
{ 3815, 9 }
{ 6189, 6 }
{ 9520, 5 }
{ 6988, 7 }
{ 3662, 7 }
{ 757, 7 }
{ 7221, 7 }
{ 3022, 8 }
{ 1700, 5 }
{ 6140, 10 }
{ 2252, 5 }
{ 8778, 5 }
{ 3130, 6 }
{ 125, 6 }
{ 861, 7 }
{ 8199, 4 }
{ 9383, 7 }
{ 2483, 7 }
{ 2442, 5 }
{ 3049, 8 }
{ 1786, 8 }
{ 6585, 8 }
{ 4791, 8 }
{ 2228, 5 }
{ 1967, 9 }
{ 8328, 3 }
{ 718, 6 }
{ 7793, 8 }
{ 9260, 5 }
{ 4784, 5 }
{ 3475, 7 }
{ 7859, 9 }
{ 6613, 8 }
{ 9142, 8 }
{ 5830, 7 }
{ 8230, 4 }
{ 352, 3 }
{ 4173, 5 }
{ 7423, 11 }
{ 7682, 5 }
{ 639, 8 }
{ 7360, 5 }
{ 4875, 6 }
{ 8577, 4 }
{ 3895, 9 }
{ 3744, 5 }
{ 8839, 6 }
{ 2934, 8 }
{ 8325, 4 }
{ 2864, 5 }
{ 7387, 9 }
{ 5331, 7 }
{ 2323, 5 }
{ 9883, 8 }
{ 2222, 6 }
{ 7803, 10 }
{ 3617, 5 }
{ 3069, 10 }
{ 1954, 6 }
{ 3594, 5 }
{ 9732, 4 }
{ 7961, 8 }
{ 8519, 6 }
{ 4047, 10 }
{ 2359, 7 }
{ 6560, 5 }
{ 9087, 10 }
{ 4741, 5 }
{ 2448, 4 }
{ 9386, 6 }
{ 6327, 8 }
{ 3698, 7 }
{ 1565, 6 }
{ 9228, 4 }
{ 2800, 6 }
{ 1193, 5 }
{ 4660, 5 }
{ 5115, 10 }
{ 4998, 6 }
{ 5445, 6 }
{ 8749, 6 }
{ 6266, 7 }
{ 2765, 7 }
{ 2529, 6 }
{ 2814, 9 }
{ 9475, 5 }
{ 9530, 7 }
{ 5758, 9 }
{ 2476, 6 }
{ 5249, 4 }
{ 3489, 6 }
{ 5148, 5 }
{ 4422, 5 }
{ 3689, 7 }
{ 1142, 6 }
{ 1912, 7 }
{ 1406, 8 }
{ 4535, 8 }
{ 6570, 7 }
{ 4607, 10 }
{ 7543, 10 }
{ 3487, 9 }
{ 7923, 10 }
{ 2166, 6 }
{ 421, 5 }
{ 3637, 7 }
{ 8542, 7 }
{ 6287, 7 }
{ 947, 7 }
{ 4043, 9 }
{ 2811, 9 }
{ 6008, 8 }
{ 9741, 6 }
{ 9704, 7 }
{ 9286, 5 }
{ 7369, 7 }
{ 832, 3 }
{ 2966, 7 }
{ 2237, 7 }
{ 7928, 9 }
{ 4499, 6 }
{ 4549, 6 }
{ 4265, 5 }
{ 4559, 8 }
{ 9926, 7 }
{ 8557, 7 }
{ 9524, 6 }
{ 537, 4 }
{ 2081, 3 }
{ 7340, 7 }
{ 1629, 7 }
{ 4006, 8 }
{ 8063, 12 }
{ 9126, 7 }
{ 5204, 5 }
{ 7975, 9 }
{ 8560, 5 }
{ 3580, 9 }
{ 4710, 6 }
{ 2287, 8 }
{ 8991, 8 }
{ 5223, 7 }
{ 477, 7 }
{ 6401, 4 }
{ 2217, 5 }
{ 5063, 8 }
{ 262, 3 }
{ 2444, 5 }
{ 1742, 7 }
{ 1579, 6 }
{ 204, 4 }
{ 9317, 6 }
{ 1128, 4 }
{ 7268, 6 }
{ 97, 3 }
{ 2059, 4 }
{ 447, 8 }
{ 6876, 8 }
{ 3135, 8 }
{ 9527, 8 }
{ 3270, 6 }
{ 3151, 7 }
{ 9197, 9 }
{ 6741, 7 }
{ 5957, 7 }
{ 9485, 6 }
{ 3725, 7 }
{ 4322, 5 }
{ 7045, 7 }
{ 9761, 5 }
{ 7832, 7 }
{ 5232, 5 }
{ 9381, 6 }
{ 2028, 8 }
{ 5756, 8 }
{ 1776, 6 }
{ 3650, 5 }
{ 5483, 8 }
{ 8123, 11 }
{ 1326, 6 }
{ 1724, 7 }
{ 5793, 6 }
{ 8245, 5 }
{ 1234, 5 }
{ 528, 2 }
{ 6668, 5 }
{ 4493, 6 }
{ 1494, 7 }
{ 2856, 5 }
{ 3699, 8 }
{ 3569, 8 }
{ 7632, 7 }
{ 8352, 3 }
{ 2269, 7 }
{ 4523, 7 }
{ 4013, 9 }
{ 346, 5 }
{ 4582, 7 }
{ 8920, 6 }
{ 1050, 4 }
{ 4675, 5 }
{ 5634, 4 }
{ 8588, 5 }
{ 1727, 9 }
{ 4923, 8 }
{ 3904, 5 }
{ 7894, 9 }
{ 8053, 10 }
{ 9773, 7 }
{ 3928, 7 }
{ 493, 7 }
{ 1593, 6 }
{ 3213, 6 }
{ 4200, 4 }
{ 4229, 4 }
{ 3303, 8 }
{ 7176, 4 }
{ 3252, 6 }
{ 4325, 6 }
{ 575, 7 }
{ 7251, 7 }
{ 4417, 4 }
{ 7734, 8 }
{ 7860, 8 }
{ 6434, 5 }
{ 968, 5 }
{ 9422, 7 }
{ 2320, 3 }
{ 4494, 6 }
{ 641, 3 }
{ 4699, 7 }
{ 8234, 4 }
{ 6669, 6 }
{ 9322, 6 }
{ 4782, 7 }
{ 3751, 8 }
{ 5513, 6 }
{ 3968, 5 }
{ 611, 5 }
{ 7353, 8 }
{ 1539, 4 }
{ 8248, 4 }
{ 8286, 6 }
{ 2601, 5 }
{ 5248, 3 }
{ 8995, 6 }
{ 9964, 8 }
{ 4104, 2 }
{ 9612, 6 }
{ 3434, 7 }
{ 1095, 5 }
{ 884, 6 }
{ 545, 3 }
{ 2305, 3 }
{ 5762, 5 }
{ 2430, 8 }
{ 8898, 5 }
{ 8363, 6 }
{ 9151, 10 }
{ 7079, 9 }
{ 2494, 8 }
{ 1264, 5 }
{ 5672, 5 }
{ 4946, 6 }
{ 7743, 10 }
{ 1963, 8 }
{ 1410, 4 }
{ 3025, 7 }
{ 5259, 6 }
{ 5746, 7 }
{ 9522, 6 }
{ 2868, 6 }
{ 7979, 9 }
{ 7422, 10 }
{ 3343, 7 }
{ 9587, 8 }
{ 7179, 6 }
{ 69, 3 }
{ 82, 3 }
{ 1440, 4 }
{ 8436, 6 }
{ 2008, 7 }
{ 2061, 4 }
{ 6039, 9 }
{ 3408, 5 }
{ 7762, 7 }
{ 1200, 4 }
{ 2528, 5 }
{ 6555, 8 }
{ 1960, 6 }
{ 4864, 3 }
{ 5913, 7 }
{ 1953, 6 }
{ 645, 4 }
{ 6708, 6 }
{ 8008, 7 }
{ 8693, 8 }
{ 8811, 7 }
{ 1444, 5 }
{ 3866, 7 }
{ 5589, 8 }
{ 4116, 3 }
{ 2961, 6 }
{ 7363, 7 }
{ 4480, 3 }
{ 3441, 7 }
{ 5503, 10 }
{ 7765, 8 }
{ 557, 5 }
{ 1643, 7 }
{ 9566, 8 }
{ 4016, 7 }
{ 2561, 3 }
{ 2002, 7 }
{ 4074, 9 }
{ 305, 4 }
{ 8285, 6 }
{ 5213, 7 }
{ 2417, 6 }
{ 9364, 5 }
{ 9669, 7 }
{ 2948, 5 }
{ 7313, 6 }
{ 848, 4 }
{ 4842, 7 }
{ 6826, 7 }
{ 6623, 10 }
{ 2920, 6 }
{ 849, 5 }
{ 9165, 8 }
{ 3624, 5 }
{ 5805, 8 }
{ 864, 4 }
{ 5794, 6 }
{ 2703, 7 }
{ 2521, 7 }
{ 4961, 6 }
{ 8632, 6 }
{ 9589, 8 }
{ 3544, 7 }
{ 3037, 9 }
{ 8591, 7 }
{ 6234, 6 }
{ 5067, 8 }
{ 98, 3 }
{ 736, 4 }
{ 2513, 6 }
{ 3107, 5 }
{ 2956, 6 }
{ 6624, 6 }
{ 3891, 8 }
{ 2540, 7 }
{ 8051, 10 }
{ 4524, 6 }
{ 4024, 8 }
{ 6654, 10 }
{ 5099, 9 }
{ 3017, 7 }
{ 3163, 7 }
{ 4746, 5 }
{ 6196, 5 }
{ 945, 6 }
{ 4570, 7 }
{ 1091, 4 }
{ 1759, 9 }
{ 739, 6 }
{ 2263, 7 }
{ 2244, 4 }
{ 5386, 5 }
{ 6203, 7 }
{ 8318, 7 }
{ 5181, 7 }
{ 7004, 8 }
{ 1011, 8 }
{ 8202, 3 }
{ 53, 4 }
{ 9692, 8 }
{ 3826, 8 }
{ 5101, 9 }
{ 420, 4 }
{ 6487, 8 }
{ 3906, 6 }
{ 2627, 5 }
{ 7818, 7 }
{ 823, 7 }
{ 2575, 6 }
{ 9229, 5 }
{ 8028, 9 }
{ 6763, 8 }
{ 8463, 6 }
{ 2247, 6 }
{ 4019, 9 }
{ 1696, 4 }
{ 1704, 5 }
{ 3321, 8 }
{ 1028, 2 }
{ 6902, 9 }
{ 6062, 9 }
{ 3339, 6 }
{ 2763, 7 }
{ 3947, 9 }
{ 7580, 8 }
{ 8544, 4 }
{ 251, 7 }
{ 4742, 5 }
{ 9745, 5 }
{ 5560, 7 }
{ 9833, 7 }
{ 4502, 6 }
{ 5858, 7 }
{ 1428, 5 }
{ 6725, 6 }
{ 9591, 9 }
{ 9454, 8 }
{ 5482, 7 }
{ 3875, 7 }
{ 439, 7 }
{ 7927, 11 }
{ 8012, 8 }
{ 4319, 8 }
{ 6241, 5 }
{ 1827, 6 }
{ 8305, 5 }
{ 1268, 6 }
{ 5097, 8 }
{ 6407, 6 }
{ 2604, 5 }
{ 6795, 7 }
{ 424, 4 }
{ 9217, 3 }
{ 360, 4 }
{ 5443, 6 }
{ 3670, 7 }
{ 697, 6 }
{ 7659, 10 }
{ 3722, 6 }
{ 6602, 7 }
{ 3324, 8 }
{ 8170, 10 }
{ 8664, 6 }
{ 6180, 4 }
{ 9074, 7 }
{ 5747, 8 }
{ 1254, 6 }
{ 3232, 4 }
{ 8990, 7 }
{ 5217, 5 }
{ 740, 5 }
{ 1479, 7 }
{ 7125, 9 }
{ 8323, 4 }
{ 9694, 9 }
{ 1132, 5 }
{ 4589, 8 }
{ 5157, 5 }
{ 2394, 6 }
{ 2354, 5 }
{ 1158, 4 }
{ 5525, 7 }
{ 5129, 4 }
{ 4851, 8 }
{ 6029, 8 }
{ 8733, 6 }
{ 333, 5 }
{ 2591, 7 }
{ 1053, 5 }
{ 3055, 10 }
{ 8804, 5 }
{ 8730, 5 }
{ 1299, 5 }
{ 1990, 7 }
{ 4191, 7 }
{ 9031, 7 }
{ 8232, 3 }
{ 1773, 8 }
{ 5657, 6 }
{ 3989, 8 }
{ 6920, 5 }
{ 2626, 4 }
{ 8949, 8 }
{ 5351, 8 }
{ 2345, 5 }
{ 3440, 6 }
{ 9148, 8 }
{ 9831, 8 }
{ 4304, 4 }
{ 2441, 5 }
{ 2678, 7 }
{ 1735, 7 }
{ 919, 7 }
{ 1780, 7 }
{ 7327, 9 }
{ 1271, 8 }
{ 9686, 8 }
{ 9284, 4 }
{ 5919, 9 }
{ 4061, 10 }
{ 3758, 8 }
{ 6296, 5 }
{ 232, 4 }
{ 3435, 8 }
{ 2562, 3 }
{ 4567, 8 }
{ 7435, 7 }
{ 2391, 7 }
{ 4836, 6 }
{ 3006, 9 }
{ 4685, 6 }
{ 973, 7 }
{ 1950, 8 }
{ 8257, 3 }
{ 2462, 7 }
{ 7731, 8 }
{ 7269, 7 }
{ 1784, 7 }
{ 390, 4 }
{ 7224, 6 }
{ 7194, 6 }
{ 6897, 8 }
{ 3792, 6 }
{ 267, 4 }
{ 1617, 5 }
{ 2413, 7 }
{ 9120, 5 }
{ 5975, 9 }
{ 3777, 6 }
{ 1991, 8 }
{ 716, 5 }
{ 1884, 7 }
{ 5065, 7 }
{ 7823, 9 }
{ 5323, 7 }
{ 3825, 8 }
{ 3517, 9 }
{ 5855, 10 }
{ 7015, 9 }
{ 1236, 5 }
{ 7462, 7 }
{ 6987, 8 }
{ 45, 4 }
{ 206, 5 }
{ 8783, 7 }
{ 612, 4 }
{ 8685, 8 }
{ 7660, 9 }
{ 4657, 5 }
{ 8025, 9 }
{ 4384, 3 }
{ 9799, 7 }
{ 7934, 11 }
{ 191, 7 }
{ 4693, 6 }
{ 7672, 9 }
{ 2060, 3 }
{ 5182, 7 }
{ 2400, 4 }
{ 4051, 9 }
{ 9737, 5 }
{ 9466, 8 }
{ 774, 4 }
{ 2617, 6 }
{ 7482, 8 }
{ 7698, 6 }
{ 1107, 5 }
{ 2443, 6 }
{ 5994, 8 }
{ 4771, 6 }
{ 5602, 7 }
{ 9619, 7 }
{ 6605, 8 }
{ 6, 2 }
{ 9058, 6 }
{ 1473, 5 }
{ 3226, 6 }
{ 5240, 6 }
{ 3862, 7 }
{ 7644, 9 }
{ 4437, 6 }
{ 2940, 8 }
{ 4189, 6 }
{ 6648, 8 }
{ 3621, 6 }
{ 1645, 7 }
{ 2014, 9 }
{ 70, 3 }
{ 4749, 6 }
{ 4310, 6 }
{ 9620, 6 }
{ 1087, 7 }
{ 8432, 5 }
{ 8854, 6 }
{ 4457, 6 }
{ 8146, 9 }
{ 2431, 9 }
{ 9901, 8 }
{ 5387, 6 }
{ 3118, 6 }
{ 8972, 5 }
{ 2225, 5 }
{ 1179, 6 }
{ 8863, 8 }
{ 1472, 4 }
{ 5457, 6 }
{ 6274, 4 }
{ 914, 5 }
{ 6908, 9 }
{ 7066, 8 }
{ 8136, 8 }
{ 4096, 1 }
{ 7715, 7 }
{ 7089, 8 }
{ 4999, 7 }
{ 3577, 9 }
{ 5723, 8 }
{ 4829, 8 }
{ 1363, 6 }
{ 6971, 9 }
{ 1451, 7 }
{ 692, 5 }
{ 1948, 7 }
{ 8800, 4 }
{ 8379, 7 }
{ 4922, 7 }
{ 2300, 7 }
{ 6729, 6 }
{ 4510, 7 }
{ 944, 5 }
{ 2163, 6 }
{ 9954, 7 }
{ 8997, 6 }
{ 3872, 5 }
{ 1275, 8 }
{ 3588, 4 }
{ 3669, 7 }
{ 1134, 6 }
{ 2661, 6 }
{ 763, 8 }
{ 8810, 6 }
{ 9077, 8 }
{ 283, 5 }
{ 9598, 9 }
{ 3400, 5 }
{ 754, 6 }
{ 3015, 8 }
{ 4464, 5 }
{ 9805, 7 }
{ 5292, 6 }
{ 7346, 7 }
{ 3651, 6 }
{ 7035, 10 }
{ 6867, 8 }
{ 9731, 5 }
{ 4252, 5 }
{ 5953, 6 }
{ 2482, 6 }
{ 1357, 6 }
{ 8559, 8 }
{ 4808, 5 }
{ 8946, 7 }
{ 7522, 7 }
{ 6469, 6 }
{ 5570, 6 }
{ 4739, 5 }
{ 4482, 4 }
{ 1190, 5 }
{ 4271, 7 }
{ 6450, 6 }
{ 9460, 7 }
{ 7434, 6 }
{ 6173, 6 }
{ 3143, 6 }
{ 6748, 7 }
{ 5897, 6 }
{ 1379, 6 }
{ 3459, 6 }
{ 2206, 6 }
{ 5046, 8 }
{ 8661, 7 }
{ 3004, 8 }
{ 4354, 3 }
{ 5290, 6 }
{ 9659, 9 }
{ 8901, 6 }
{ 432, 4 }
{ 1121, 4 }
{ 1277, 8 }
{ 2327, 6 }
{ 8037, 9 }
{ 92, 4 }
{ 1313, 4 }
{ 5489, 7 }
{ 6559, 9 }
{ 4233, 4 }
{ 5110, 9 }
{ 499, 7 }
{ 4162, 3 }
{ 1602, 4 }
{ 2216, 4 }
{ 8039, 10 }
{ 6286, 6 }
{ 9186, 7 }
{ 9644, 7 }
{ 7234, 5 }
{ 7600, 7 }
{ 1799, 6 }
{ 6733, 7 }
{ 7223, 8 }
{ 37, 3 }
{ 4236, 4 }
{ 5345, 6 }
{ 6541, 7 }
{ 8904, 5 }
{ 3387, 8 }
{ 4427, 6 }
{ 8185, 11 }
{ 8314, 6 }
{ 2764, 6 }
{ 4878, 6 }
{ 5015, 8 }
{ 6134, 10 }
{ 7262, 8 }
{ 9071, 9 }
{ 5139, 5 }
{ 5409, 5 }
{ 8738, 4 }
{ 4830, 8 }
{ 2352, 4 }
{ 3833, 9 }
{ 7791, 10 }
{ 3859, 7 }
{ 4688, 4 }
{ 8236, 4 }
{ 7650, 8 }
{ 6983, 8 }
{ 9388, 6 }
{ 6026, 7 }
{ 2107, 6 }
{ 112, 3 }
{ 8002, 7 }
{ 4704, 4 }
{ 4637, 6 }
{ 257, 2 }
{ 2554, 8 }
{ 7926, 10 }
{ 4201, 5 }
{ 4947, 7 }
{ 5577, 7 }
{ 3978, 7 }
{ 202, 4 }
{ 2746, 7 }
{ 9551, 8 }
{ 4514, 5 }
{ 8862, 7 }
{ 5456, 5 }
{ 6855, 8 }
{ 5930, 7 }
{ 4712, 5 }
{ 6531, 6 }
{ 8858, 6 }
{ 3703, 9 }
{ 8950, 8 }
{ 7959, 9 }
{ 798, 6 }
{ 2891, 7 }
{ 2963, 7 }
{ 434, 5 }
{ 9046, 7 }
{ 7074, 7 }
{ 8535, 7 }
{ 8659, 7 }
{ 3354, 6 }
{ 2998, 8 }
{ 4279, 7 }
{ 8456, 3 }
{ 8534, 6 }
{ 6277, 5 }
{ 1046, 4 }
{ 5128, 3 }
{ 7654, 9 }
{ 5007, 8 }
{ 2421, 7 }
{ 5868, 8 }
{ 5774, 7 }
{ 6464, 4 }
{ 5336, 6 }
{ 1690, 6 }
{ 4949, 7 }
{ 9778, 6 }
{ 7267, 7 }
{ 8018, 8 }
{ 3762, 7 }
{ 7201, 5 }
{ 1647, 8 }
{ 8200, 2 }
{ 7011, 8 }
{ 9978, 9 }
{ 7529, 8 }
{ 6318, 7 }
{ 1969, 7 }
{ 3529, 7 }
{ 3934, 9 }
{ 8517, 5 }
{ 1909, 8 }
{ 9294, 6 }
{ 2501, 6 }
{ 3645, 8 }
{ 2168, 5 }
{ 5453, 7 }
{ 242, 5 }
{ 7546, 9 }
{ 1607, 6 }
{ 9339, 8 }
{ 3131, 7 }
{ 1394, 6 }
{ 6619, 9 }
{ 3812, 7 }
{ 4663, 7 }
{ 6816, 5 }
{ 5716, 6 }
{ 2243, 5 }
{ 4033, 7 }
{ 6884, 7 }
{ 8792, 5 }
{ 4680, 4 }
{ 7768, 7 }
{ 3700, 7 }
{ 3685, 7 }
{ 7478, 8 }
{ 8373, 6 }
{ 7908, 8 }
{ 3711, 10 }
{ 5375, 10 }
{ 9250, 4 }
{ 2465, 5 }
{ 9121, 6 }
{ 5081, 8 }
{ 7912, 8 }
{ 9827, 7 }
{ 3319, 9 }
{ 7796, 8 }
{ 2951, 7 }
{ 6112, 7 }
{ 2477, 7 }
{ 9363, 6 }
{ 2335, 7 }
{ 582, 4 }
{ 588, 4 }
{ 6228, 5 }
{ 9578, 7 }
{ 5732, 6 }
{ 3444, 7 }
{ 4187, 6 }
{ 4905, 6 }
{ 1531, 9 }
{ 6986, 7 }
{ 5531, 8 }
{ 880, 5 }
{ 5943, 9 }
{ 8392, 4 }
{ 3680, 5 }
{ 6684, 6 }
{ 4866, 4 }
{ 6150, 4 }
{ 3336, 4 }
{ 5574, 7 }
{ 2333, 6 }
{ 9090, 5 }
{ 9998, 7 }
{ 8059, 11 }
{ 941, 7 }
{ 4390, 5 }
{ 2889, 6 }
{ 3714, 5 }
{ 6172, 5 }
{ 1616, 4 }
{ 835, 5 }
{ 8102, 9 }
{ 6425, 6 }
{ 4855, 9 }
{ 8196, 2 }
{ 1791, 10 }
{ 4698, 6 }
{ 3231, 8 }
{ 5571, 7 }
{ 4098, 2 }
{ 1270, 7 }
{ 1860, 5 }
{ 71, 4 }
{ 2929, 7 }
{ 8321, 3 }
{ 8803, 6 }
{ 9715, 9 }
{ 9169, 7 }
{ 431, 7 }
{ 8771, 5 }
{ 2853, 6 }
{ 5787, 8 }
{ 3732, 6 }
{ 9656, 7 }
{ 5717, 7 }
{ 4767, 8 }
{ 9208, 8 }
{ 9727, 11 }
{ 3190, 7 }
{ 2154, 5 }
{ 5724, 7 }
{ 5199, 7 }
{ 4598, 8 }
{ 1202, 5 }
{ 7874, 7 }
{ 479, 8 }
{ 9303, 7 }
{ 1739, 7 }
{ 2126, 5 }
{ 897, 4 }
{ 9226, 4 }
{ 1907, 8 }
{ 496, 5 }
{ 8138, 9 }
{ 149, 4 }
{ 7531, 9 }
{ 3483, 8 }
{ 6924, 6 }
{ 9628, 7 }
{ 9979, 10 }
{ 6133, 10 }
{ 8468, 4 }
{ 8324, 3 }
{ 9234, 4 }
{ 6886, 8 }
{ 8562, 6 }
{ 2164, 5 }
{ 343, 6 }
{ 4670, 7 }
{ 5899, 7 }
{ 7834, 8 }
{ 3759, 9 }
{ 3704, 7 }
{ 9789, 8 }
{ 9776, 5 }
{ 4160, 2 }
{ 3011, 7 }
{ 2855, 7 }
{ 9670, 7 }
{ 2624, 3 }
{ 6080, 6 }
{ 4770, 5 }
{ 9216, 2 }
{ 8186, 11 }
{ 5991, 9 }
{ 6500, 6 }
{ 3013, 7 }
{ 6526, 9 }
{ 4136, 3 }
{ 8267, 5 }
{ 7740, 8 }
{ 6202, 6 }
{ 8700, 8 }
{ 6252, 6 }
{ 5495, 9 }
{ 5866, 8 }
{ 8743, 6 }
{ 8565, 7 }
{ 3330, 4 }
{ 2219, 6 }
{ 6546, 6 }
{ 8501, 6 }
{ 3389, 8 }
{ 8112, 8 }
{ 2539, 8 }
{ 7335, 8 }
{ 4167, 5 }
