[1, 3, 5, 7], 8, 6
[1, 2, 3], 4, 4
[ 6 1 5 1 ], 6, 10
[ 1 6 6 5 ], 5, 2
[ 1 1 1 1 1 2 2 ], 7, 707
[ 1 2 1 3 1 3 ], 3, 15
[ 1 2 3 1 1 1 ], 6, 155
[ 1 1 4 4 3 2 ], 1, 2
[ 1 1 6 1 1 1 ], 3, 35
[ 1 1 1 1 1 1 1 ], 3, 84
[ 6 4 2 2 1 2 4 6 ], 4, 12
[ 1 4 2 3 2 2 1 ], 11, 496
[ 1 1 1 2 2 ], 2, 8
[ 1 1 3 1 1 2 6 ], 11, 1261
[ 1 1 2 3 3 5 5 3 4 ], 25, 18867
[ 1 1 1 2 2 5 5 2 4 ], 21, 32035
[ 1 1 1 5 5 4 ], 9, 111
[ 1 2 4 6 8 ], 12, 27
[ 1 3 4 4 5 6 ], 11, 27
[ 1 3 4 5 4 5 6 6 7 8 ], 4, 4
[ 1 6 8 ], 9, 3
[ 1 1 1 6 1 1 4 1 2 1 ], 13, 56983
[ 1 1 1 1 2 5 5 1 1 1 ], 8, 4348
[ 1 12 4 ], 13, 5
[ 1 14 12 12 10 14 ], 35, 29
[ 1 18 16 ], 34, 5
[ 1 1 2 3 5 7 8 8 9 11 ], 27, 5539
[ 1 2 1 1 1 1 1 1 1 1 ], 4, 541
[ 1 1 1 7 7 4 4 4 1 4 1 ], 19, 55312
[ 1 3 5 3 4 5 9 5 4 1 3 ], 24, 14152
[ 1 5 1 1 1 1 1 1 1 ], 3, 120
[ 1 5 1 1 5 ], 7, 48
[ 1 1 3 3 5 ], 9, 49
[ 1 15 1 1 ], 1, 3
[ 1 10 8 ], 11, 3
[ 1 8 6 4 ], 6, 3
[ 1 1 1 5 5 3 5 3 3 ], 16, 3123
[ 1 3 1 3 3 1 1 1 5 ], 1, 5
[ 1 2 2 1 1 1 1 10 10 10 ], 5, 211
[ 1 1 7 3 5 3 2 7 4 ], 18, 2002
[ 1 1 4 3 ], 3, 5
[ 1 1 4 7 8 ], 15, 70
[ 1 4 7 ], 7, 3
[ 1 1 1 1 1 1 5 1 1 ], 10, 20241
[ 10 1 5 1 2 ], 6, 18
[ 1 1 1 1 1 1 3 ], 1, 6
[ 1 10 7 7 7 ], 7, 4
[ 1 1 3 3 4 1 2 2 3 3 ], 18, 28680
[ 1 1 2 1 1 1 ], 3, 40
[ 1 2 6 18 36 54 ], 54, 262
[ 1 3 5 6 8 9 15 ], 24, 129
[ 1 1 3 5 6 8 9 ], 4, 7
[ 1 2 4 6 ], 7, 7
[ 1 5 10 20 40 ], 71, 140
[ 1 3 4 1 1 6 1 2 ], 16, 7956
[ 1 1 4 3 2 ], 2, 4
[ 1 1 5 5 4 ], 14, 90
[ 1 3 5 3 4 9 ], 18, 121
[ 1 2 1 4 3 ], 3, 7
[ 1 1 3 3 2 1 ], 3, 15
[ 1 1 2 3 4 5 6 7 ], 26, 6019
[ 1 1 1 1 1 1 1 2 ], 4, 239
[ 1 1 2 3 3 4 6 7 ], 10, 168
[ 1 8 7 6 4 6 5 2 ], 30, 1521
[ 1 8 7 7 5 7 6 2 ], 37, 2444
[ 9 3 5 2 8 6 ], 3, 1
[ 1 1 3 3 1 8 ], 3, 12
[ 9 3 5 2 8 6 1 3 ], 14, 129
[ 1 1 3 3 2 2 2 1 ], 11, 1713
[ 1 1 1 1 1 1 5 ], 10, 3256
[ 1 1 3 5 1 ], 2, 6
[ 5 1 2 1 6 5 8 7 ], 6, 21
[ 1 3 3 6 3 5 ], 15, 109
[ 1 1 5 6 7 1 ], 15, 368
[ 1 1 8 7 3 1 ], 9, 103
[ 5 1 3 2 4 ], 12, 47
[ 1 5 5 3 5 ], 18, 60
[ 1 1 1 1 2 1 1 1 1 1 ], 1, 9
[ 1 5 2 3 7 6 4 5 ], 28, 2339
[ 4 6 4 2 1 ], 14, 56
[ 4 2 1 2 4 ], 8, 30
[ 6 4 2 1 2 4 6 ], 1, 1
[ 1 1 1 1 1 2 4 ], 9, 1382
[ 6 4 2 1 2 ], 6, 14
[ 4 2 1 2 4 6 ], 7, 17
[ 1 1 1 1 1 2 ], 3, 40
[ 6 1 2 4 6 ], 9, 13
[ 1 1 1 2 4 ], 7, 83
[ 8 4 2 1 8 ], 1, 1
[ 1 1 1 4 1 9 5 1 ], 9, 918
[ 1 8 8 2 8 3 ], 16, 66
[ 1 4 4 4 2 ], 5, 6
[ 1 1 5 4 4 ], 10, 45
[ 1 1 7 4 1 9 5 5 ], 24, 4499
[ 1 1 7 7 1 9 9 9 ], 9, 70
[ 1 8 8 7 7 5 5 ], 27, 171
[ 3 2 1 1 2 ], 2, 5
[ 1 3 2 2 3 ], 4, 8
[ 1 1 3 ], 2, 3
[ 2 4 1 2 ], 8, 22
[ 1 1 5 1 5 ], 10, 111
[ 1 1 6 6 3 ], 5, 9
[ 3 7 2 1 ], 4, 4
[ 3 8 2 1 ], 6, 7
[ 1 1 9 5 ], 11, 24
[ 4 2 3 4 1 1 4 ], 2, 4
[ 1 6 3 1 2 3 3 ], 14, 609
[ 7 6 1 5 4 3 2 1 ], 7, 45
[ 1 1 1 4 4 4 ], 5, 30
[ 1 1 1 5 5 5 ], 10, 135
[ 3 2 6 1 1 4 ], 11, 139
[ 1 3 1 6 6 6 ], 11, 57
[ 1 4 1 7 7 7 ], 18, 163
[ 1 2 8 3 ], 2, 2
[ 1 2 9 1 3 ], 13, 134
[ 1 1 3 3 3 ], 10, 85
[ 1 6 6 2 6 6 ], 9, 13
[ 1 6 6 4 6 4 ], 14, 34
[ 1 1 1 5 3 ], 3, 11
[ 4 2 6 1 2 4 ], 15, 153
[ 1 6 7 4 2 1 ], 15, 231
[ 1 1 1 8 8 3 1 ], 15, 1914
[ 6 1 4 1 3 1 7 ], 8, 100
[ 1 6 6 4 4 3 1 ], 3, 5
[ 1 1 1 1 5 1 1 ], 4, 126
[ 1 1 2 6 3 ], 8, 45
[ 1 1 1 1 7 ], 9, 230
[ 2 1 1 8 3 ], 5, 16
[ 1 2 2 1 8 ], 9, 72
[ 2 1 3 2 1 4 ], 8, 97
[ 4 1 1 4 2 3 ], 13, 285
[ 1 5 5 4 4 1 1 ], 7, 68
[ 5 3 4 2 3 6 8 ], 11, 20
[ 1 3 5 7 8 5 9 15 ], 40, 1652
[ 1 1 1 1 1 8 1 1 ], 4, 210
[ 1 3 2 7 5 7 6 4 8 ], 12, 77
[ 1 1 1 1 1 1 8 8 8 8 8 ], 11, 4648
[ 1 6 5 2 4 1 ], 6, 23
[ 10 8 6 5 4 2 ], 18, 28
[ 2 4 6 8 10 ], 26, 57
[ 1 1 1 1 6 1 1 1 1 1 ], 13, 209934
[ 4 7 9 ], 11, 1
[ 1 1 5 5 4 1 ], 2, 6
[ 1 6 1 1 8 8 8 6 6 8 ], 37, 39155
[ 4 2 1 ], 6, 6
[ 6 1 2 ], 2, 2
[ 7 9 13 4 8 10 ], 27, 10
[ 6 1 4 3 6 1 ], 3, 5
[ 1 1 1 10 7 7 6 10 7 7 ], 27, 6005
[ 1 10 8 10 8 6 8 6 6 4 ], 25, 279
[ 6 4 2 1 2 4 ], 8, 33
[ 1 11 7 ], 1, 1
[ 1 8 4 ], 5, 2
[ 1 10 8 8 6 4 ], 5, 2
[ 1 1 1 12 1 1 ], 3, 35
[ 1 1 1 1 1 1 1 10 1 1 ], 7, 6435
[ 1 1 2 2 1 1 1 2 1 1 1 1 ], 14, 1145664
[ 1 1 1 2 2 1 2 1 2 ], 3, 55
[ 1 1 1 9 9 ], 12, 111
[ 1 1 1 4 1 4 2 2 1 ], 13, 13939
[ 1 5 5 ], 1, 1
[ 1 1 1 4 ], 3, 10
[ 7 3 9 5 1 ], 9, 8
[ 1 7 3 7 5 ], 3, 2
[ 2 5 4 2 7 1 ], 19, 298
[ 7 3 7 3 1 ], 3, 3
[ 1 7 3 7 3 ], 11, 16
[ 1 5 7 1 4 7 6 1 4 1 10 ], 28, 98137
[ 1 1 1 8 8 1 1 10 8 5 5 ], 32, 460495
[ 5 1 1 2 1 6 5 4 2 ], 21, 16435
[ 1 1 4 4 1 ], 1, 3
[ 1 6 1 1 1 1 ], 4, 70
[ 1 6 1 6 1 1 1 ], 9, 785
[ 1 1 8 7 1 8 1 1 ], 3, 35
[ 1 2 2 1 1 2 1 2 1 1 1 ], 1, 7
[ 8 8 7 2 8 5 8 8 ], 17, 14
[ 1 1 1 1 5 5 1 ], 10, 1256
[ 9 9 10 12 9 9 9 5 9 ], 21, 6
[ 1 1 1 9 5 5 9 ], 16, 501
[ 5 1 6 5 1 ], 13, 60
[ 5 3 6 5 18 ], 28, 21
[ 1 1 1 10 ], 11, 81
[ 1 1 4 4 3 3 2 1 1 1 ], 9, 2338
[ 1 1 3 1 3 ], 6, 51
[ 5 6 5 5 3 5 3 2 1 ], 4, 5
[ 1 1 1 5 1 ], 7, 130
[ 1 1 1 5 5 ], 8, 65
[ 3 6 7 8 10 12 15 18 100 ], 60, 520
[ 1 1 1 1 1 1 1 1 1 ], 3, 165
[ 10 8 6 ], 8, 1
[ 1 1 1 1 6 ], 7, 124
[ 1 1 3 1 7 ], 7, 55
[ 4 3 2 7 5 ], 8, 5
[ 1 1 1 8 1 2 ], 2, 11
[ 1 7 1 7 2 2 7 6 6 6 ], 1, 2
[ 1 1 4 ], 1, 2
[ 1 2 1 1 4 4 1 1 4 ], 9, 1739
[ 1 8 8 8 8 6 6 3 3 ], 32, 1731
[ 1 1 1 1 2 1 6 5 1 ], 6, 617
[ 2 3 4 2 7 1 ], 13, 122
[ 2 1 2 1 4 3 1 1 ], 9, 1069
[ 7 4 1 ], 7, 3
[ 1 2 1 3 1 5 6 1 1 ], 2, 16
[ 1 1 2 1 1 3 4 ], 4, 51
[ 1 1 1 2 2 1 1 ], 5, 211
[ 10 7 1 1 6 ], 14, 43
[ 1 3 5 4 8 2 4 3 6 5 ], 15, 415
[ 1 1 1 5 1 8 8 4 8 6 ], 33, 142209
[ 1 1 1 3 3 2 ], 8, 184
[ 1 5 1 1 5 3 3 3 5 ], 10, 417
[ 1 1 1 6 6 5 5 5 4 1 4 ], 20, 21956
[ 1 8 7 7 5 3 ], 26, 157
[ 1 5 1 1 8 1 ], 13, 802
[ 1 7 7 5 2 ], 3, 2
[ 5 2 6 8 1 9 ], 16, 50
[ 1 1 1 20 ], 3, 10
[ 7 2 5 2 1 ], 14, 71
[ 2 8 10 15 16 30 32 64 ], 119, 764
[ 5 8 9 11 12 15 ], 43, 21
[ 1 10 4 10 10 6 10 8 ], 6, 3
[ 10 4 2 5 6 3 8 1 ], 32, 2786
[ 3 4 10 1 6 9 2 12 ], 20, 254
[ 1 1 1 10 10 10 9 1 ], 10, 293
[ 1 6 1 8 8 3 8 4 4 ], 10, 77
[ 2 1 1 1 1 1 ], 4, 86
[ 1 2 1 1 1 1 ], 2, 16
[ 1 1 6 6 3 6 4 6 ], 29, 4408
[ 1 1 1 1 2 1 ], 1, 5
[ 1 1 2 1 3 1 ], 6, 155
[ 1 1 1 2 1 3 ], 1, 4
[ 6 1 8 2 3 1 4 1 1 ], 22, 41909
[ 1 6 6 2 2 ], 11, 33
[ 1 3 1 2 ], 3, 7
[ 1 2 1 3 ], 5, 16
[ 1 1 2 1 ], 2, 7
[ 2 1 1 3 ], 2, 4
[ 3 1 1 2 ], 3, 7
[ 1 3 3 3 ], 9, 20
[ 1 1 4 2 3 ], 2, 4
[ 1 2 3 1 4 ], 1, 2
[ 1 4 1 2 3 ], 6, 27
[ 2 1 3 1 4 ], 6, 27
[ 2 3 1 1 4 ], 1, 2
[ 1 1 3 3 1 ], 4, 21
[ 3 1 2 1 4 ], 10, 94
[ 3 2 1 1 4 ], 6, 27
[ 4 1 1 2 3 ], 5, 18
[ 1 4 1 4 4 ], 6, 16
[ 1 5 4 3 2 ], 5, 7
[ 1 6 5 4 3 2 ], 18, 199
[ 1 1 2 3 ], 5, 16
[ 9 6 8 3 7 ], 10, 1
[ 1 9 9 8 8 ], 16, 8
[ 6 9 2 5 1 4 ], 7, 9
[ 3 5 8 4 9 10 ], 3, 1
[ 1 1 1 8 1 1 ], 9, 720
[ 5 1 1 2 1 6 5 4 ], 17, 2550
[ 1 3 5 7 9 ], 9, 8
[ 1 1 3 5 7 ], 16, 133
[ 1 2 4 3 1 ], 8, 53
[ 1 1 2 2 1 ], 1, 3
[ 1 5 1 1 1 1 1 5 5 ], 2, 21
[ 1 5 5 4 1 1 ], 4, 16
[ 1 1 2 3 4 ], 1, 2
[ 1 1 1 1 7 7 6 1 ], 22, 31668
[ 1 1 3 1 7 7 6 1 ], 9, 366
[ 1 2 6 5 4 9 3 7 8 ], 41, 15224
[ 2 3 4 ], 3, 1
[ 1 2 3 5 4 ], 6, 10
[ 1 2 6 5 4 9 3 7 8 ], 6, 11
[ 2 3 4 ], 6, 3
[ 3 4 5 ], 8, 2
[ 3 2 ], 2, 1
[ 1 2 3 4 5 6 ], 13, 71
[ 1 2 3 4 5 6 ], 6, 11
[ 5 4 3 2 1 ], 13, 57
[ 6 5 4 3 2 1 ], 19, 235
[ 4 3 2 ], 6, 3
[ 1 2 3 4 5 6 7 8 9 10 ], 20, 530
[ 1 2 3 4 5 6 7 8 9 10 ], 15, 164
[ 2 1 ], 2, 2
[ 1 2 3 5 4 ], 3, 3
[ 1 2 ], 1, 1
[ 3 5 2 4 1 ], 6, 10
[ 3 5 2 4 1 ], 1, 1
[ 1 2 3 4 5 ], 14, 70
[ 4 3 2 ], 5, 1
[ 4 1 1 2 1 ], 8, 118
[ 4 5 4 1 3 ], 6, 6
[ 1 3 1 ], 1, 2
[ 3 1 2 1 ], 4, 11
[ 2 1 5 1 ], 4, 9
[ 1 2 3 1 2 3 3 ], 4, 20
[ 1 2 1 5 4 3 2 1 ], 10, 656
[ 2 1 3 4 3 2 ], 12, 150
[ 1 2 3 3 ], 3, 4
[ 1 2 1 4 2 1 ], 9, 298
[ 2 1 4 1 3 1 1 ], 6, 166
[ 5 3 4 2 3 2 2 ], 15, 220
[ 1 3 2 1 5 1 2 4 2 ], 18, 18521
[ 1 2 5 2 4 1 ], 9, 107
[ 4 1 1 ], 2, 3
[ 1 2 5 ], 5, 4
[ 3 2 1 1 ], 4, 11
[ 2 4 2 2 2 4 2 2 4 2 ], 2, 7
[ 2 1 4 3 2 1 ], 8, 97
[ 1 2 3 5 1 2 1 ], 10, 548
[ 5 5 5 4 4 3 1 2 2 ], 1, 1
[ 5 1 4 5 4 2 3 1 2 ], 3, 9
[ 1 2 4 2 ], 7, 13
[ 1 3 1 5 1 ], 8, 83
[ 2 5 4 2 1 1 ], 1, 2
[ 1 3 1 3 1 ], 6, 51
[ 2 1 2 5 3 2 ], 11, 131
[ 2 1 4 3 1 2 ], 12, 346
[ 1 4 4 ], 4, 3
[ 2 4 2 2 5 ], 10, 35
[ 2 1 2 5 2 2 1 ], 7, 119
[ 1 1 1 1 1 5 1 ], 2, 21
[ 5 3 2 5 ], 8, 4
[ 4 3 2 1 5 ], 6, 10
[ 2 1 3 4 1 2 1 5 4 ], 14, 3444
[ 2 4 3 2 ], 2, 2
[ 1 5 1 ], 6, 9
[ 1 3 5 ], 6, 4
[ 1 4 1 ], 4, 6
[ 5 3 1 ], 1, 1
[ 1 1 1 ], 1, 3
[ 1 3 5 4 2 2 4 3 2 5 ], 18, 3699
[ 5 4 5 5 3 1 2 2 4 ], 7, 34
[ 5 2 2 2 1 1 ], 2, 6
[ 1 2 5 2 1 ], 2, 5
[ 2 5 3 1 ], 8, 13
[ 2 4 ], 4, 2
[ 1 2 2 ], 2, 3
[ 1 2 4 ], 1, 1
[ 5 2 1 ], 6, 5
[ 3 4 1 2 1 2 ], 10, 191
[ 1 3 5 1 2 1 ], 1, 3
[ 2 1 2 5 1 4 ], 2, 5
[ 2 2 1 ], 2, 3
[ 1 1 1 1 1 ], 4, 70
[ 1 3 5 2 2 2 ], 14, 296
[ 1 3 5 2 2 2 1 3 ], 4, 24
[ 1 3 5 1 1 ], 1, 3
[ 5 1 2 1 2 5 2 1 ], 1, 3
[ 2 3 4 2 1 1 ], 2, 5
[ 1 3 2 5 ], 3, 3
[ 1 5 2 3 1 2 4 5 ], 1, 2
[ 2 1 3 1 ], 2, 4
[ 4 1 1 2 1 ], 4, 23
[ 4 2 4 2 1 ], 10, 50
[ 3 1 1 2 2 1 ], 8, 233
[ 5 3 2 4 1 9 5 1 ], 11, 185
[ 2 6 9 7 1 1 3 4 1 10 ], 28, 40437
[ 2 4 5 7 1 9 1 3 ], 26, 4988
[ 7 9 2 4 1 5 1 3 ], 15, 499
[ 7 9 3 2 4 1 5 1 ], 31, 11413
[ 2 7 9 3 4 1 5 1 ], 23, 2874
[ 8 2 3 8 7 5 1 ], 29, 857
[ 3 1 2 5 1 ], 8, 48
[ 1 2 3 2 ], 4, 7
[ 4 3 6 2 2 3 ], 18, 164
[ 9 7 8 7 8 3 10 ], 27, 29
[ 4 2 4 3 5 1 1 ], 17, 986
[ 1 2 1 2 2 3 3 ], 9, 274
[ 2 4 2 1 2 1 ], 5, 32
[ 2 2 2 2 2 2 8 7 5 3 1 ], 28, 159091
[ 4 5 4 7 1 2 1 6 1 5 ], 17, 4060
[ 4 1 7 6 1 3 ], 10, 54
[ 3 1 3 1 ], 5, 12
[ 1 2 6 4 1 ], 1, 2
[ 5 3 3 1 2 1 4 1 4 ], 16, 5029
[ 3 3 1 5 1 4 2 1 4 ], 1, 3
[ 2 1 10 8 2 2 1 6 6 4 ], 18, 3537
[ 7 3 2 4 8 5 6 3 2 ], 3, 2
[ 5 1 1 8 1 2 6 5 7 ], 4, 22
[ 2 1 7 1 3 2 ], 15, 571
[ 3 2 3 9 1 8 6 5 3 4 2 ], 15, 869
[ 4 3 6 2 3 ], 16, 35
[ 5 4 6 2 1 ], 17, 73
[ 7 4 2 3 4 3 1 3 1 ], 20, 5749
[ 3 2 8 5 4 6 ], 23, 86
[ 4 3 1 2 4 6 ], 11, 48
[ 5 5 1 2 1 6 4 ], 4, 10
[ 2 4 1 3 ], 6, 9
[ 2 3 2 1 4 ], 8, 32
[ 9 7 8 7 3 10 ], 20, 8
[ 8 7 9 10 3 7 ], 31, 31
[ 2 4 9 5 1 5 1 3 ], 3, 7
[ 9 5 1 3 2 7 4 1 ], 4, 12
[ 3 4 1 10 2 6 1 9 7 1 ], 31, 71456
[ 8 2 3 7 5 1 ], 25, 359
[ 2 7 4 9 5 1 3 1 ], 31, 11413
[ 7 9 1 3 2 4 1 5 ], 26, 4988
[ 2 4 5 1 3 7 1 9 ], 26, 4988
[ 2 4 5 1 7 1 9 3 ], 2, 4
[ 4 5 1 2 7 1 9 3 ], 6, 29
[ 8 7 5 1 8 2 3 ], 13, 54
[ 5 3 1 2 1 ], 11, 108
[ 6 3 2 4 1 ], 7, 12
[ 2 1 2 3 ], 1, 1
[ 2 3 5 1 4 1 ], 9, 83
[ 4 1 7 2 3 1 ], 13, 221
[ 3 1 2 1 1 ], 5, 41
[ 2 1 1 3 1 ], 7, 95
[ 6 2 2 3 4 3 ], 7, 8
[ 3 5 1 4 2 1 4 ], 13, 358
[ 1 2 7 3 1 ], 5, 16
[ 2 3 3 1 2 1 2 ], 1, 2
[ 4 2 2 1 1 2 ], 10, 252
[ 7 4 2 5 9 7 2 4 1 1 ], 31, 40703
[ 5 3 1 1 3 4 2 1 ], 19, 8248
[ 3 4 2 1 5 3 1 1 ], 8, 228
[ 2 6 9 7 3 1 4 1 10 1 ], 17, 3267
[ 8 7 5 3 1 2 2 2 2 2 2 ], 33, 468778
[ 5 1 1 2 5 ], 13, 124
[ 3 4 3 1 2 1 7 4 2 1 ], 12, 2169
[ 1 4 3 1 2 1 7 4 2 1 ], 11, 3006
[ 1 2 2 4 3 ], 6, 17
[ ], 6, 0
[ 5 5 1 1 2 ], 6, 20
[ 7 4 2 1 3 4 3 1 2 1 ], 22, 53146
[ 7 4 2 1 1 4 3 1 2 1 ], 13, 6797
[ 3 1 2 2 4 ], 7, 21
[ 10 3 2 5 6 ], 16, 15
[ 2 1 2 4 1 8 ], 11, 168
[ 6 5 10 4 8 1 8 ], 12, 16
[ 1 8 2 1 2 4 ], 16, 566
[ 4 8 8 6 5 10 1 ], 12, 16
[ 7 2 6 5 1 4 5 1 4 1 ], 23, 19295
[ 6 1 3 4 1 7 ], 11, 69
[ 1 3 1 3 ], 1, 2
[ 6 4 1 1 2 ], 4, 10
[ 2 4 1 6 3 ], 11, 33
[ 4 2 6 ], 10, 5
[ 2 1 4 1 4 5 3 3 1 ], 14, 2660
[ 1 4 2 1 4 3 3 1 5 ], 9, 403
[ 2 2 1 6 6 4 2 1 10 8 ], 32, 73634
[ 8 5 6 3 2 7 3 2 4 ], 18, 312
[ 2 6 5 7 5 1 1 1 8 ], 9, 192
[ 3 2 2 1 7 1 ], 13, 354
[ 2 3 5 1 1 1 1 ], 6, 159
[ 6 5 3 4 2 3 2 3 9 1 8 ], 20, 3594
[ 1 2 1 2 ], 5, 20
[ 1 6 3 4 5 1 1 1 ], 4, 40
[ 1 2 3 1 1 1 1 ], 3, 41
[ 1 2 3 1 1 ], 3, 14
[ 6 2 3 4 3 ], 10, 11
[ 6 2 1 5 4 ], 17, 73
[ 3 4 3 1 3 1 7 4 2 ], 5, 28
[ 7 5 1 8 2 3 ], 8, 15
[ 2 1 6 5 8 7 5 1 1 ], 14, 961
[ 5 4 6 3 2 8 ], 14, 23
[ 20 10 30 ], 50, 5
[ 2 4 6 4 3 1 ], 9, 28
[ 5 1 2 1 6 4 5 ], 15, 368
[ 3 2 4 1 ], 3, 3
[ 1 4 2 3 2 ], 6, 17
[ 3 7 10 8 9 7 ], 20, 8
[ 7 4 2 5 6 4 5 1 1 1 ], 20, 9185
[ 6 1 1 7 4 3 ], 7, 23
[ 1 2 4 3 ], 8, 15
[ 1 2 3 4 2 ], 6, 17
[ 4 3 6 1 1 7 ], 4, 8
[ 3 1 2 4 ], 1, 1
[ 3 4 3 1 3 1 7 4 2 2 ], 15, 2931
[ 1 2 1 2 3 3 ], 10, 221
[ 3 4 7 3 1 3 1 4 2 2 ], 19, 9995
[ 7 4 2 2 3 4 3 1 3 1 ], 15, 2931
[ 3 3 1 2 1 2 ], 9, 158
[ 3 1 2 ], 4, 4
[ 1 4 9 2 3 1 ], 1, 2
[ 2 3 1 1 4 1 ], 3, 14
[ 3 2 3 1 4 1 ], 11, 196
[ 1 1 1 1 8 1 1 1 1 1 1 ], 4, 715
[ 1 2 1 2 2 1 1 1 1 ], 11, 18612
[ 3 5 2 4 ], 4, 2
[ 1 1 7 7 1 9 9 1 ], 4, 35
[ 1 3 3 3 2 ], 3, 5
[ 1 2 1 4 4 ], 3, 6
[ 1 7 6 6 5 4 3 2 ], 18, 325
[ 1 1 2 2 3 1 ], 1, 3
[ 1 1 2 1 1 2 ], 2, 12
[ 1 9 7 9 7 9 8 ], 33, 159
[ 1 1 1 1 1 1 2 4 ], 1, 6
[ 1 1 1 4 1 2 ], 2, 11
[ 1 1 3 5 7 3 5 9 ], 20, 1011
[ 1 1 2 2 2 4 2 3 7 ], 19, 12423
[ 1 1 1 2 2 1 2 ], 4, 71
[ 1 10 12 15 18 ], 23, 7
[ 1 3 6 7 9 10 ], 16, 28
[ 1 1 4 6 1 2 4 1 2 4 ], 6, 225
[ 1 1 1 1 5 5 5 5 1 1 ], 17, 59426
[ 1 6 8 10 1 2 4 4 6 8 ], 16, 625
[ 1 7 9 1 4 8 ], 29, 621
[ 1 1 1 1 3 1 ], 5, 141
[ 1 8 9 1 1 5 1 3 3 4 ], 15, 5194
[ 1 1 1 8 1 1 4 1 2 2 ], 3, 68
[ 1 1 1 2 1 1 1 4 ], 8, 2046
[ 1 2 2 1 1 2 1 2 2 1 1 ], 12, 68354
[ 1 3 6 7 8 10 12 15 18 ], 14, 21
[ 1 1 1 4 1 5 1 5 4 1 ], 13, 16604
[ 1 1 1 4 4 1 ], 2, 10
[ 6 5 1 ], 6, 3
[ 1 2 1 3 3 1 1 1 5 ], 11, 5104
[ 1 5 1 1 5 1 1 1 8 ], 20, 102121
[ 1 2 2 1 1 7 ], 10, 352
[ 1 4 7 8 10 ], 16, 16
[ 1 10 8 7 4 ], 14, 11
[ 1 1 1 2 3 1 1 ], 6, 337
[ 1 1 4 4 1 1 1 1 2 ], 6, 654
[ 1 1 2 6 10 18 ], 32, 1141
[ 1 2 8 10 15 16 30 32 ], 1, 1
[ 1 1 2 4 ], 6, 20
[ 1 2 3 6 18 22 ], 1, 1
[ 1 2 4 5 7 8 9 ], 26, 426
[ 1 1 2 4 5 7 8 ], 24, 1617
[ 1 3 5 7 8 9 15 ], 40, 729
[ 1 1 3 5 7 8 9 ], 13, 94
[ 1 3 1 7 7 1 7 7 4 ], 36, 60239
[ 1 2 1 1 1 ], 2, 11
[ 1 1 6 1 3 ], 11, 177
[ 1 6 1 2 1 1 ], 8, 306
[ 1 5 1 1 1 1 1 1 ], 7, 1744
[ 1 1 1 4 3 ], 7, 65
[ 1 1 2 3 3 5 3 4 ], 14, 900
[ 1 1 1 2 2 5 2 4 ], 10, 831
[ 1 1 2 2 2 2 3 7 ], 1, 2
[ 4 3 2 1 4 6 ], 1, 1
[ 1 4 3 3 1 4 ], 11, 126
[ 1 1 3 3 1 8 6 1 ], 7, 206
[ 5 1 2 1 6 5 4 ], 3, 6
[ 1 1 1 2 1 1 1 8 ], 7, 1106
[ 1 2 1 1 3 ], 3, 14
[ 3 8 6 7 5 9 ], 13, 4
[ 1 3 5 5 6 8 ], 24, 167
[ 3 5 6 7 8 9 ], 3, 1
[ 1 3 5 6 7 8 ], 25, 153
[ 9 5 6 7 8 3 ], 8, 2
[ 1 1 1 2 3 ], 3, 14
[ 1 1 2 3 3 ], 4, 13
[ 9 7 7 3 8 10 ], 8, 1
[ 8 9 7 3 7 10 ], 23, 13
[ 1 1 9 7 3 7 ], 15, 105
[ 1 1 3 1 ], 4, 18
[ 1 1 1 2 3 3 3 4 ], 13, 1897
[ 1 1 1 3 ], 1, 3
[ 1 1 2 3 1 ], 5, 41
[ 1 4 1 1 1 ], 6, 94
[ 1 1 1 1 2 4 ], 4, 47
[ 1 1 5 5 5 1 1 5 ], 13, 1420
[ 4 2 6 8 1 9 ], 4, 4
[ 1 4 1 1 8 1 ], 4, 36
[ 5 2 4 1 9 5 1 3 ], 27, 7167
[ 1 2 2 1 1 9 5 5 ], 12, 868
[ 1 2 1 1 1 1 3 1 4 1 ], 5, 589
[ 1 1 7 7 5 3 ], 4, 7
[ 1 1 5 5 ], 11, 32
[ 1 2 2 1 1 1 1 1 ], 9, 4596
[ 1 2 1 4 1 1 5 5 ], 3, 24
[ 2 7 4 1 9 5 1 3 ], 28, 7033
[ 1 2 1 4 1 1 5 1 ], 6, 317
[ 8 8 7 2 5 3 1 ], 18, 151
[ 3 5 1 2 1 ], 7, 35
[ 2 6 4 3 1 ], 9, 21
[ 1 1 6 3 1 6 6 ], 3, 11
[ 1 1 1 1 4 4 ], 7, 160
[ 2 3 5 1 1 4 ], 7, 42
[ 4 1 7 1 2 3 ], 4, 12
[ 1 3 1 1 2 ], 4, 25
[ 2 1 1 1 3 ], 5, 41
[ 6 4 2 3 2 3 ], 16, 109
[ 6 2 4 3 4 1 ], 7, 15
[ 1 4 1 6 6 6 ], 14, 99
[ 1 1 1 7 4 2 ], 3, 13
[ 9 7 8 7 3 8 10 ], 3, 1
[ 4 2 3 5 1 1 4 ], 13, 358
[ 1 1 2 7 3 ], 10, 74
[ 1 1 4 9 2 3 ], 19, 705
[ 1 1 1 1 9 9 ], 11, 384
[ 1 2 3 1 1 4 ], 11, 448
[ 1 1 1 3 3 1 ], 1, 4
[ 1 2 1 3 2 1 ], 7, 153
